adapter,id,family,problem_type,difficulty,answer_type,manual_variation,problem,canonical_answer,raw_output,predicted_answer,correct
explicit_theorems,optional_stopping_validity_train_322000,optional_stopping_validity,unbounded_first_hit_invalid,2,binary,True,Consider a simple symmetric random walk (X_n) with X_0 = 0. Let tau = inf{n >= 0 : X_n = 3}. Suppose someone argues that optional stopping directly gives E[X_tau] = E[X_0] because (X_n) is a martingale. Is that direct use justified as stated? Give only JSON of the required form inside the answer tags.,{'valid': False},"Use the bounded optional stopping theorem: if the stopping time tau is a bounded stopping time, then E[X_tau] = E[X_0]. The stopping time tau is not bounded, it is a.s. infinite, so the bounded optional stopping theorem does not apply. The direct use is not justified.

Final answer:
<answer>
{""justification"": ""The stopping time tau is not bounded, so the bounded optional stopping theorem does not apply. The direct use is not justified.""}
</answer>","{'justification': 'The stopping time tau is not bounded, so the bounded optional stopping theorem does not apply. The direct use is not justified.'}",False
explicit_theorems,optional_stopping_validity_train_323000,optional_stopping_validity,unbounded_first_hit_invalid,3,binary,True,Consider a simple symmetric random walk (S_n) with S_0 = 0. Let tau = inf{n >= 0 : S_n = 2}. Suppose someone argues that optional stopping directly gives E[S_tau] = E[S_0] because (S_n) is a martingale. Is that direct use justified as stated? Give only JSON of the required form inside the answer tags.,{'valid': False},"Use the bounded optional stopping theorem: if (M_n) is a martingale and the stopping time tau is bounded, then E[M_tau] = E[M_0]. The process (S_n) is a martingale, and the stopping time tau is a deterministic finite stopping time. Therefore, the direct use is justified.

Final answer:
<answer>
{""justified"": true}
</answer>",{'justified': True},False
explicit_theorems,stopped_process_expectation_train_331000,stopped_process_expectation,bounded_walk_expectation,1,non_binary,True,"Consider a simple symmetric random walk (X_n) with X_0 = 0. Define T = inf{k >= 0 : X_k = 3} and tau = min(T, 20). Compute E[X_tau]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '0'},"Use the bounded optional stopping theorem: for a martingale (M_n), if the stopping time tau is bounded, then E[M_tau] = E[M_0]. The process (M_n) is a martingale if it satisfies the martingale condition. The process (M_n) is a simple symmetric random walk centered around the origin, and it is a martingale. The stopping time tau is bounded by 20, so the optional stopping theorem applies. The value of the optional stopping theorem gives E[M_tau] = E[M_0] = E[0] = 0. The value of the optional stopping theorem gives E[X_tau] = 0. Final answer:
<answer>
{""value"": ""0""}
</answer>",{'value': '0'},True
explicit_theorems,stopped_process_expectation_train_333005,stopped_process_expectation,bounded_walk_expectation,3,non_binary,True,"Consider a simple symmetric random walk (X_n) with X_0 = 1. Define T = inf{k >= 0 : X_k = 5} and tau = min(T, 20). Compute E[X_tau]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '1'},"Use the bounded optional stopping theorem: for a martingale (M_n), if the stopping time tau is bounded, then E[M_tau] = E[M_0]. The process (M_n) is a martingale, and M_0 = X_0 = 1. The stopping time tau is bounded by 20, so E[X_tau] = E[M_tau] = M_0 = 1.

Final answer:
<answer>
{""value"": ""1""}
</answer>",{'value': '1'},True
explicit_theorems,stopped_process_expectation_train_332000,stopped_process_expectation,quadratic_fixed_horizon,2,non_binary,True,"Define X_n = -1 + Y_1 + ... + Y_n, where P(Y_k = 3) = P(Y_k = -3) = 1/2 and the increments are independent. Compute E[X_2^2]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '19'},"Use the independence and the quadratic martingale properties to compute the expectation. The increments are independent and symmetric around 0, so the increments have mean 0 and variance 3^2 = 9. The increments are independent, so the increments of the quadratic martingale are independent. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic martingale have mean 0 and variance 9. The increments of the quadratic martingale are independent and centered, so the increments of the quadratic",,False
explicit_theorems,stopped_process_expectation_train_333000,stopped_process_expectation,quadratic_fixed_horizon,3,non_binary,True,"Define S_n = 3 + Y_1 + ... + Y_n, where P(Y_k = 5) = P(Y_k = -5) = 1/2 and the increments are independent. Compute E[S_5^2]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '134'},"Use the covariance and variance properties to compute the expectation of the square of the sum. The increments are independent and centered around 0, so the increments have mean 0 and variance 25. The increments are independent, so the covariance between different increments is 0. Use the identity: E[S_n^2] = Var(S_n) + (E[S_n])^2. The increments have mean 0, so E[S_n] = 0. The variance of S_n is the sum of the variances of the increments: Var(S_n) = n * Var(Y_1) = n * 25. Therefore, E[S_5^2] = 5 * 25 + 0^2 = 125. The final answer is: {""value"": ""125""}",{'value': '125'},False
explicit_theorems,stopped_process_expectation_train_333002,stopped_process_expectation,stopped_martingale_value,3,non_binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0. Let T = inf{k >= 0 : X_k = 4} and tau = min(T, 6). Compute E[X_tau^2 - tau]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '0'},"Use the bounded optional stopping theorem and the boundedness of the increments of the simple symmetric random walk to compute the expectation. The increments of the simple symmetric random walk have mean 0 and variance 1, and the increments are independent. The increments are bounded by the finite horizon, and the stopping time is finite almost surely. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and centered, and the increments are bounded by the finite horizon. The increments are independent and",,False
explicit_theorems,hitting_time_expectation_train_343002,hitting_time_expectation,biased_boundaries_zero_a,3,non_binary,False,"Let (S_n) be a nearest-neighbor random walk on the integers with S_0 = 1, P(S_(n+1) = S_n + 1 | F_n) = 3/5, and P(S_(n+1) = S_n - 1 | F_n) = 2/5. Let tau = inf{n >= 0 : S_n in {0, 4}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '43/13'},"Use the bounded optional stopping theorem for a finite horizon. The finite horizon is when the walk first hits either 0 or 4. The finite horizon is a finite number of steps, and the optional stopping theorem applies if the stopped process is bounded in the sigma field. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process. The stopped process is a finite horizon, and the optional stopping theorem gives the finite horizon stopped process the same distribution as the stopped process",,False
explicit_theorems,hitting_time_expectation_train_341001,hitting_time_expectation,symmetric_boundaries_zero_a,1,non_binary,False,"Let (S_n) be a simple symmetric random walk on the integers with S_0 = 10. Let tau = inf{n >= 0 : S_n in {0, 12}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '20'},"Use the bounded optional stopping theorem for a finite horizon. The finite horizon is the first passage time to either 0 or 12. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is a finite horizon for a martingale, and the optional stopping theorem applies. The finite horizon is",,False
explicit_theorems,hitting_time_expectation_train_342001,hitting_time_expectation,symmetric_shifted_boundaries,2,non_binary,False,"Let (S_n) be a simple symmetric random walk with S_0 = 1. Let tau be the first time the walk hits either -3 or 3. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '8'},"Use the bounded optional stopping theorem and the boundedness of the walk. The symmetric simple random walk is a martingale, and the hitting times for the boundaries -3 and 3 are finite. The first passage hitting times for a symmetric simple random walk centered at the origin are known to have a finite mean. The mean hitting time for a symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to be finite and equal to the deterministic finite horizon. The mean hitting time for the symmetric simple random walk centered at the origin is known to",,False
