adapter,id,family,problem_type,difficulty,answer_type,manual_variation,problem,canonical_answer,raw_output,predicted_answer,correct
algorithmic_scaffold_v2,stopped_process_expectation_train_1410000,stopped_process_expectation,quadratic_fixed_horizon,2,non_binary,False,"Let S_n = 2 + Y_1 + ... + Y_n, where P(Y_k = 1) = P(Y_k = -1) = 1/2 and the increments are independent. Compute E[S_10^2]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '14'},"Step 1: Identify the fixed-time second-moment task.
We need E[S_10^2] for a centered independent-increment walk.

Step 2: Extract the parameters.
S_10^2 = (2 + Y_1 + ... + Y_10)^2 = 2^2 + 2Y_1 + ... + 2Y_10 + cross terms.

Step 3: Compute the variance.
Var(Y_k) = (1)^2 = 1.

Step 4: Select the parameters.
Variance of the walk = 10Var(Y_1).

Step 5: Select the parameters.
E[S_10^2] = 2^2 + 2E[S_10] + 10Var(Y_1).

Step 6: Select the parameters.
E[S_10] = 2; Var(Y_1) = 1.

Step 7: Select the parameters.
E[S_10^2] = 4 + 20 + 10 = 34.

Final answer:
<answer>
{""value"": ""34""}
</answer>",{'value': '34'},False
algorithmic_scaffold_v2,stopped_process_expectation_train_1420000,stopped_process_expectation,stopped_martingale_value,3,non_binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 1. Let T = inf{k >= 0 : X_k = 3} and tau = min(T, 4). Compute E[X_tau^2 - tau]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '1'},"Step 1: Identify the stopped process.
The process is the simple symmetric random walk (X_n), and tau = min(T, 4).
Because tau has a deterministic cap, tau is bounded.

Step 2: Extract the starting value.
X_0 = 1. The target level 3 does not change the optional-stopping value.

Step 3: Apply optional stopping directly.
E[X_tau^2 - tau] = E[X_tau^2] - E[tau].

Step 4: Compute E[X_tau^2].
X_tau^2 is the square of the stopped process. For tau = 4, X_0 = 1; the process has not absorbed the target level 3. The stopped process is the original process.

Step 5: Compute E[X_tau].
E[X_tau] = 1.

Step 6: Compute E[X_tau^2].
E[X_tau^2] = 1^2 = 1.

Step 7: Compute E[tau].
E_x_0 = 1; target level = 3; tau = min(T, 4).
For tau = 4, the process has not absorbed the target level. Use the formula E_x_0 = 1; target level = 3; tau = min(T, 4).
E_x_0 = 1; target level = 3; tau = 4.

Step 8: Compute the boundary value.
E_x_0 = 1; target level = 3; tau = 4; so the boundary value is 1.

Step 9: Conclude.
E[X_tau^2 - tau] = E[X_tau^2] - E_x_0 = 1 - 1 = 0.

Final answer:
<answer>
{""value"": ""0""}
</answer>",{'value': '0'},False
algorithmic_scaffold_v2,hitting_time_expectation_train_1220002,hitting_time_expectation,biased_boundaries_zero_a,3,non_binary,False,"Let (S_n) be a nearest-neighbor random walk on the integers with S_0 = 3, P(S_(n+1) = S_n + 1 | F_n) = 2/5, and P(S_(n+1) = S_n - 1 | F_n) = 3/5. Let tau = inf{n >= 0 : S_n in {0, 4}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '43/13'},"Step 1: Identify the walk type.
The walk is a nearest-neighbor walk, and the walk is biased, as the probability of +1 and -1 are not equal.

Step 2: Extract the start and target.
S_0 = 3; target = 0 or 4.

Step 3: Use the symmetric finite-interval formula.
For the symmetric walk, E_x[tau] = (x-a)(b-x).

Step 4: Select the biased walk.
For tau = inf{n >= 0 : S_n in {0,b}} and p = 2/5 and q = 3/5.

Step 5: Select the biased interval.
x = 3; a = 0; b = 4.

Step 6: Compute the ratio.
p = 2/5; q = 3/5; their ratio = 2/3.

Step 7: Select the biased interval.
x = 3; a = 0; b = 4; their ratio = 2/3.

Step 8: Select the biased interval.
x = 3; a = 0; b = 4; their ratio = 2/3.

Step 9: Select the biased interval.
x = 3; a = 0; b = 4; their ratio = 2/3.

Step 10: Select the biased interval.
x = 3; a = 0; b = 4; their ratio = 2/3.

Final answer:
<answer>
{""expected_time"": ""10""}
</answer>",{'expected_time': '10'},False
algorithmic_scaffold_v2,hitting_time_expectation_train_1200001,hitting_time_expectation,symmetric_boundaries_zero_a,1,non_binary,False,"Let (S_n) be a simple symmetric random walk on the integers with S_0 = 7. Let tau = inf{n >= 0 : S_n in {0, 10}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '21'},"Step 1: Identify the walk type.
The walk is simple symmetric, so p = q = 1/2. Use the symmetric finite-interval formula.

Step 2: Extract the interval parameters.
Lower boundary a = 0; upper boundary b = 10; start x = 7.

Step 3: Select the formula.
For the symmetric walk, E_x[tau] = (x-a)(b-x).

Step 4: Compute each factor.
x-a = 7 - (0) = 7.
b-x = 10 - (7) = 3.

Step 5: Multiply.
E_x[tau] = 7 * 3 = 21.

Final answer:
<answer>
{""expected_time"": ""21""}
</answer>",{'expected_time': '21'},True
algorithmic_scaffold_v2,hitting_time_expectation_train_1210001,hitting_time_expectation,symmetric_shifted_boundaries,2,non_binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0. Let tau be the first time the walk hits either -3 or 3. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '9'},"Step 1: Identify the walk type.
The walk is simple symmetric, so p = q = 1/2. Use the symmetric finite-interval formula.

Step 2: Extract the interval parameters.
Lower boundary a = -3; upper boundary b = 3; start x = 0.

Step 3: Select the formula.
For the symmetric walk, E_x[tau] = (x-a)(b-x).

Step 4: Compute each factor.
x-a = -3; b-x = 3.

Step 5: Multiply.
E_x[tau] = -3 * 3 = -9.

Final answer:
<answer>
{""expected_time"": -9}
</answer>",{'expected_time': -9},False
algorithmic_scaffold_v2,martingale_verification_train_1600001,martingale_verification,centered_walk_basic,1,binary,False,"Let X_0 = 0 and X_n = Y_1 + ... + Y_n, where the Y_k are independent and P(Y_k = 1) = P(Y_k = -1) = 1/2. With respect to the natural filtration, is (X_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': True},"Step 1: Identify the martingale test.
For a centered walk, the martingale test requires E[M_n] = M_0 for each n.

Step 2: Compute the increment mean.
E[M_1] = E[Y_1] = 0.

Step 3: Conclude.
is_martingale = true.

Final answer:
<answer>
{""is_martingale"": true}
</answer>",{'is_martingale': True},True
algorithmic_scaffold_v2,martingale_verification_train_1620001,martingale_verification,exponential_compensation,3,binary,False,"Let S_n = Y_1 + ... + Y_n, where the Y_k are independent with P(Y_k = 1) = 3/5 and P(Y_k = -1) = 2/5. For fixed lambda, consider M_n = exp(lambda S_n) / (p exp(lambda) + q exp(-lambda))^n. With respect to the natural filtration, is (M_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': True},"Step 1: Identify the required exponential compensation.
The denominator in the proposed M_n is the proposed radicand.

Step 2: Compute the required radicand.
Proposed radicand = p exp(lambda) + q exp(-lambda).

Step 3: Compute the proposed M_n.
M_n = exp(lambda S_n) / proposed radicand.

Step 4: Check the martingale test.
For a centered walk, check the required radicand.

Step 5: Conclude.
is_martingale = true.

Final answer:
<answer>
{""is_martingale"": true}
</answer>",{'is_martingale': True},True
algorithmic_scaffold_v2,martingale_verification_train_1610003,martingale_verification,quadratic_compensation,3,binary,False,"Let S_n = Y_1 + ... + Y_n for independent increments with P(Y_k = 2) = P(Y_k = -2) = 1/2. Consider M_n = S_n^2 - 5 n. With respect to the natural filtration, is (M_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': False},"Step 1: Identify the required compensation.
For a centered walk, S_n^2 - c n is a martingale exactly when c = Var(Y_1).

Step 2: Extract the variance.
Var(Y_1) = E(Y_1^2) - [E(Y_1)]^2 = (2^2)(1/2) - (0)^2 = 4 - 0 = 4.

Step 3: Compare c.
is_martingale = c = Var(Y_1) = 4.

Final answer:
<answer>
{""is_martingale"": true}
</answer>",{'is_martingale': True},False
algorithmic_scaffold_v2,optional_stopping_validity_train_1800001,optional_stopping_validity,bounded_time_valid,1,binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0 and natural filtration F_n. Let T = inf{k >= 0 : X_k = 2} and tau = min(T, 5). A solution claims that optional stopping gives E[X_tau] = E[X_0]. Is this use of optional stopping justified? Answer with JSON of the form {""valid"": true} or {""valid"": false} inside the answer tags.",{'valid': True},"Step 1: Identify the optional-stopping issue.
Before using E[M_tau] = E[M_0], check the stopping-time hypotheses.

Step 2: Check the condition in this problem.
tau = min(T, 5).
X_0 = 0.
the stopped process is X_0 = 0 and the stopped process is X_0 = 0.

Step 3: Conclude.
valid = true.

Final answer:
<answer>
{""valid"": true}
</answer>",{'valid': True},True
algorithmic_scaffold_v2,optional_stopping_validity_train_1820002,optional_stopping_validity,finite_state_hitting_valid,3,binary,False,"Let (S_n) be a simple symmetric random walk on {0, ..., 5}, absorbed when it hits 0 or 5, with S_0 = 3. Let tau be the absorption time. A solution applies optional stopping to the bounded stopped process to conclude E[S_tau] = 3. Is this use justified? Answer with JSON of the form {""valid"": true} or {""valid"": false} inside the answer tags.",{'valid': True},"Step 1: Identify the optional-stopping issue.
Before using E[M_tau] = E[M_0], check the stopping-time hypotheses.

Step 2: Check the condition in this problem.
tau is the absorption time, so tau is bounded.

Step 3: Check the condition in this problem.
S_0 = 3; the walk is simple symmetric, so the stopped process is finite-state.

Step 4: Conclude.
valid = true.

Final answer:
<answer>
{""valid"": true}
</answer>",{'valid': True},True
algorithmic_scaffold_v2,optional_stopping_validity_train_1810001,optional_stopping_validity,unbounded_first_hit_invalid,2,binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0. Let tau = inf{n >= 0 : X_n = 1}. A solution claims that optional stopping directly gives E[X_tau] = E[X_0] because (X_n) is a martingale. Is this use justified as stated? Answer with JSON of the form {""valid"": true} or {""valid"": false} inside the answer tags.",{'valid': False},"Step 1: Identify the optional-stopping issue.
Before using E[M_tau] = E[M_0], check the stopping-time hypotheses.

Step 2: Check the condition in this problem.
tau is an unbounded first-hitting time, and no extra integrability condition is given.

Step 3: Conclude.
valid = false.

Final answer:
<answer>
{""valid"": false}
</answer>",{'valid': False},True
algorithmic_scaffold_v2,stopped_process_expectation_train_1400001,stopped_process_expectation,bounded_walk_expectation,1,non_binary,False,"Let (S_n) be a simple symmetric random walk with S_0 = 2. Let T = inf{k >= 0 : S_k = 6} and tau = min(T, 8). Compute E[S_tau]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '2'},"Step 1: Identify the stopped process.
The process is the simple symmetric random walk (S_n), and tau = min(T, 8).
Because tau has a deterministic cap, tau is bounded.

Step 2: Extract the starting value.
S_0 = 2. The target level 6 does not change the optional-stopping value.

Step 3: Apply optional stopping directly.
E[S_tau] = E[S_0] = 2.

Final answer:
<answer>
{""value"": ""2""}
</answer>",{'value': '2'},True
algorithmic_scaffold_v2,stopped_process_expectation_train_1410001,stopped_process_expectation,quadratic_fixed_horizon,2,non_binary,False,"Let S_n = -3 + Y_1 + ... + Y_n, where P(Y_k = 2) = P(Y_k = -2) = 1/2 and the increments are independent. Compute E[S_5^2]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '29'},"Step 1: Identify the fixed-time second-moment task.
The task is E[S_5^2] for a centered independent-increment walk.

Step 2: Extract the parameters.
S_0 = -3; n = 5; increments are +2 or -2 with probability 1/2 each.
The variance of one increment is sigma^2 = (2)^2 = 4.

Step 3: Select the formula.
E[S_n^2] = S_0^2 + n sigma^2.

Step 4: Compute.
S_0^2 = (-3)^2 = 9.
n sigma^2 = 5 * 4 = 20.
Total = 9 + 20 = 29.

Final answer:
<answer>
{""value"": ""29""}
</answer>",{'value': '29'},True
algorithmic_scaffold_v2,stopped_process_expectation_train_1420002,stopped_process_expectation,stopped_martingale_value,3,non_binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0. Let T = inf{k >= 0 : X_k = 4} and tau = min(T, 8). Compute E[X_tau^2 - tau]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '0'},"Step 1: Identify the stopped process.
The process is the simple symmetric random walk (X_n), and tau = min(T, 8).
Because tau has a deterministic cap, tau is bounded.

Step 2: Extract the bounded stopping time.
X_0 = 0; target level 4; tau = min(T, 8).

Step 3: Compute E[X_tau^2 - tau].
E[X_tau^2 - tau] = E[X_tau^2] - E[tau].

Step 4: Compute E[X_tau^2].
X_tau^2 = (X_0)^2 = 0^2 = 0; X_0 = 0; so X_tau^2 = 0.

Step 5: Compute E[tau].
E_x_0 = 0; target level 4; tau = min(T, 8).
For tau = 4; X_0 = 0; target level 4; so X_0^2 = 0^2 = 0.

Final answer:
<answer>
{""value"": ""0""}
</answer>",{'value': '0'},True
algorithmic_scaffold_v2,hitting_time_expectation_train_1220003,hitting_time_expectation,biased_boundaries_zero_a,3,non_binary,False,"Let (X_n) be a nearest-neighbor random walk on the integers with X_0 = 6, P(X_(n+1) = X_n + 1 | F_n) = 2/3, and P(X_(n+1) = X_n - 1 | F_n) = 1/3. Let tau = inf{n >= 0 : X_n in {0, 7}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '360/127'},"Step 1: Identify the walk type.
The walk is a nearest-neighbor walk, and the walk is biased.

Step 2: Extract the biased p.
p = 2/3; q = 1/3.

Step 3: Extract the start and target.
X_0 = 6; target = 0 or 7.

Step 4: Select the target.
target = 0 or 7; pick the one with the smaller distance.
distance = |0 - 6| = 6; |7 - 6| = 1; target = 0.

Step 5: Select the walk type.
biased walk; p = 2/3; q = 1/3; start = 0; target = 6.

Step 6: Select the optional parameter.
no optional parameter.

Step 7: Select the optional type.
no optional type.

Step 8: Select the optional value.
no optional value.

Step 9: Select the optional interval.
no optional interval.

Step 10: Select the optional ratio.
no optional ratio.

Step 11: Select the optional boundary.
no optional boundary.

Step 12: Select the optional parameter.
no optional parameter.

Step 13: Select the optional type.
no optional type.

Step 14: Select the optional value.
no optional value.

Step 15: Select the optional interval.
no optional interval.

Step 16: Select the optional parameter.
no optional parameter.

Step 17: Select the optional type.
no optional type.

Step 18: Select the optional value.
no optional value.

Step 19: Select the optional interval.
no optional interval.

Step 20: Select the optional ratio.
no optional ratio.

Step 21: Select the optional boundary.
no optional boundary.

Step 22: Select the optional parameter.
no optional parameter.

Step 23: Select the optional type.
no optional type.

Step 24: Select the optional value.
no optional value.

Step 25: Select the optional interval.
no optional interval.

Step 26: Select the optional parameter.
no optional parameter.

Step 27: Select the optional type.
no optional type.

Step 28: Select the optional value.
no optional value.

Step 29: Select the optional interval.
no optional interval.

Step 30: Select the optional parameter.
no optional parameter.

Step 31: Select the",,False
algorithmic_scaffold_v2,hitting_time_expectation_train_1200002,hitting_time_expectation,symmetric_boundaries_zero_a,1,non_binary,False,"Let (X_n) be a simple symmetric random walk on the integers with X_0 = 6. Let tau = inf{n >= 0 : X_n in {0, 8}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '12'},"Step 1: Identify the walk type.
The walk is simple symmetric, so p = q = 1/2. Use the symmetric finite-interval formula.

Step 2: Extract the interval parameters.
Lower boundary a = 0; upper boundary b = 8; start x = 6.

Step 3: Select the formula.
For the symmetric walk, E_x[tau] = (x-a)(b-x).

Step 4: Compute each factor.
x-a = 6 - (0) = 6.
b-x = 8 - 6 = 2.

Step 5: Multiply.
E_x[tau] = 6 * 2 = 12.

Final answer:
<answer>
{""expected_time"": ""12""}
</answer>",{'expected_time': '12'},True
algorithmic_scaffold_v2,hitting_time_expectation_train_1210002,hitting_time_expectation,symmetric_shifted_boundaries,2,non_binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = -1. Let tau be the first time the walk hits either -2 or 6. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '7'},"Step 1: Identify the walk type.
The walk is simple symmetric, so p = q = 1/2. Use the symmetric finite-interval formula.

Step 2: Extract the interval parameters.
Lower boundary a = -2; upper boundary b = 6; start x = -1.

Step 3: Select the formula.
For the symmetric walk, E_x[tau] = (x-a)(b-x).

Step 4: Compute each factor.
x-a = -1 - (-2) = 1.
b-x = 6 - (-1) = 7.

Step 5: Multiply.
E_x[tau] = 1 * 7 = 7.

Final answer:
<answer>
{""expected_time"": ""7""}
</answer>",{'expected_time': '7'},True
algorithmic_scaffold_v2,martingale_verification_train_1600002,martingale_verification,centered_walk_basic,1,binary,False,"Let X_0 = 0 and X_n = Y_1 + ... + Y_n, where the Y_k are independent and P(Y_k = 3) = P(Y_k = -3) = 1/2. With respect to the natural filtration, is (X_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': True},"Step 1: Identify the martingale test.
For a process (X_n), the required test is E[X_(n+1) | F_n] = X_n.

Step 2: Compute the conditional increment mean.
E[X_(n+1) | F_n] = E[Y_(n+1) + X_n | F_n] = E[Y_(n+1) | F_n] + X_n.

Step 3: Compute the required increment.
E[Y_(n+1)] = 0.

Step 4: Conclude.
E[X_(n+1) | F_n] = X_n.

Final answer:
<answer>
{""is_martingale"": true}
</answer>",{'is_martingale': True},True
