run,id,family,problem_type,difficulty,answer_type,problem,canonical_answer,raw_output,predicted_answer,correct
Qwen3 1.7B base,ood_proof_0011,ood_unseen_format,proof_biased_hitting_time,3,non_binary,"A walk moves up with probability 3/5 and down with probability 2/5. It starts at 2 and stops at 0 or 5. Derive E[tau] from the exponential martingale and drift martingale. Finish with JSON {""expected_time"": ""...""}.",{'expected_time': '1265/211'},"To solve this problem, we use the concept of the exponential martingale and drift martingale to derive the expected time $ E[\tau] $ for the walk to stop at 0 or 5.

### Step 1: Define the process
Let the walk be a Markov chain with:
- Up: probability $ p = \frac{3}{5} $
- Down: probability $ q = \frac{2}{5} $
- Starting point: $ x = 2 $
- Absorbing states: $ 0 $ and $ 5 $

We are to find $ E[\tau] $, the expected time to reach either 0 or 5 starting from 2.

### Step 2: Use the exponential martingale
The exponential martingale is defined as:
$$
M_t = \exp\left(-\int_0^t \lambda(s) \, ds\right)
$$
where $ \lambda(s) $ is the drift rate. For a Markov chain with drift $ \lambda $, the expected time to absorption can be derived using the martingale method.

### Step 3: Use the drift martingale
The drift martingale is defined as:
$$
M_t = \exp\left(-\int_0^t \lambda(s) \, ds\right)
$$
The expected time to absorption can be derived using the martingale method, which involves solving the following system of equations:

Let $ E[x] $ be the expected time to absorption starting from $ x $. Then:
$$
E[x] = 1 + pE[x+1] + qE[x-1]
$$
for $ x = 2 $, with boundary conditions:
$$
E[0] = E[5] = 0
$$

### Step 4: Solve the system
We solve the system of equations:
$$
E[2] = 1 + \frac{3}{5}E[3] + \frac{2}{5}E[1]
$$
$$
E[1] = 1 + \frac{3}{5}E[2] + \frac{2}{5}E[0]
$$
$$
E[3] = 1 + \frac{3}{5}E[4] + \frac{2}{5}E[2]
$$
$$
E[4] = 1 + \frac{3}{5}E[5] + \frac{2}{5}E[3]
$$
$$
E[5] = 0
$$

Substituting $ E[5] = 0 $ into the equation for $ E[4] $, and so on, we can solve the system iteratively.

### Step 5: Final answer
The expected time to absorption starting from 2 is:
$$
E[\tau] = \boxed{3}
$$

Final answer:
{""expected_time"": ""3""}",{'expected_time': '3'},False
Qwen3 1.7B base,ood_proof_0012,ood_unseen_format,proof_biased_hitting_time,3,non_binary,"A nearest-neighbor walk starts at 2, moves up with probability 3/4, down with probability 1/4, and stops at 0 or 4. Give a derivation of E[tau] using the exponential and drift martingales, then return JSON {""expected_time"": ""...""}.",{'expected_time': '16/5'},"To derive $ E[\tau] $, we consider the expected time for the nearest-neighbor walk starting at 2 to reach 0 or 4. We use the concept of martingales and the optional stopping theorem.

### Step 1: Define the process
Let $ X_n $ be the position of the walk at time $ n $, starting at $ X_0 = 2 $. The walk moves up with probability $ \frac{3}{4} $ and down with probability $ \frac{1}{4} $, and stops at 0 or 4.

### Step 2: Define the stopping time
Let $ \tau $ be the stopping time when the walk reaches 0 or 4. We are to find $ E[\tau] $.

### Step 3: Use martingales
Define a martingale $ M_n = X_n - 2 $. Since the walk is a Markov chain with absorbing barriers at 0 and 4, we can use the optional stopping theorem.

### Step 4: Apply the optional stopping theorem
We consider the martingale $ M_n = X_n - 2 $. Since the walk is a Markov chain with absorbing barriers, the process is bounded and the optional stopping theorem applies.

### Step 5: Use the drift condition
The expected change in $ X_n $ is:
$$
E[X_{n+1} - X_n] = \frac{3}{4} \cdot 1 + \frac{1}{4} \cdot (-1) = \frac{2}{4} = \frac{1}{2}
$$
Thus, the expected increase in position is $ \frac{1}{2} $ per step.

### Step 6: Use the drift to find expected time
The expected time to reach 0 or 4 from 2 is:
$$
E[\tau] = \frac{2}{\frac{1}{2}} = 4
$$

### Final Answer:
```json
{""expected_time"": 4}
```",{'expected_time': 4},False
Qwen3 1.7B base,ood_proof_0013,ood_unseen_format,proof_bounded_stopped_value,2,non_binary,"A fair random walk starts at 5. Let T be the first time it reaches 9 and let tau=min(T,8). Give the optional-stopping proof of E[S_tau], then end with JSON {""value"": ""...""}.",{'value': '5'},"To prove $ \mathbb{E}[S_{\tau}] $ using the optional stopping theorem, we need to verify the conditions of the theorem:

1. $ \tau $ is a stopping time.
2. $ |S_t| $ is bounded almost surely for all $ t \leq \tau $.
3. $ \mathbb{E}[|S_\tau|] < \infty $.

### Step 1: Define the process
Let $ S_t $ be the random walk starting at 5, with steps $ \pm 1 $ with equal probability. The process is:
$$
S_t = 5 + \sum_{i=1}^t X_i,
$$
where $ X_i \in \{-1, 1\} $ with $ \mathbb{P}(X_i = 1) = \mathbb{P}(X_i = -1) = \frac{1}{2} $.

### Step 2: Define the stopping time
Let $ T $ be the first time the walk reaches 9, i.e.,
$$
T = \inf \{ t \geq 0 : S_t = 9 \}.
$$
Let $ \tau = \min(T, 8) $, so $ \tau \leq 8 $.

### Step 3: Apply the optional stopping theorem
We want to compute $ \mathbb{E}[S_\tau] $. Since $ \tau \leq 8 $, the walk is bounded, and the optional stopping theorem applies.

$$
\mathbb{E}[S_\tau] = \mathbb{E}[S_{\tau}] = \mathbb{E}[5 + \sum_{i=1}^\tau X_i] = 5 + \mathbb{E}[\sum_{i=1}^\tau X_i].
$$

### Step 4: Compute the expectation of the sum
Since $ X_i $ are independent and identically distributed, we have:
$$
\mathbb{E}[\sum_{i=1}^\tau X_i] = \tau \cdot \mathbb{E}[X_1] = \tau \cdot 0 = 0.
$$

### Final Answer:
$$
\mathbb{E}[S_\tau] = 5 + 0 = 5.
$$

Final answer:
```json
{""value"": 5}
```",{'value': 5},True
Qwen3 1.7B base,ood_proof_0014,ood_unseen_format,derive_increment_variance,2,non_binary,"For a fair walk with increments +2 and -2, the quadratic martingale has the form S_n^2 - sigma^2 n. Derive sigma^2 and return JSON {""variance"": ""...""}.",{'variance': '4'},"The quadratic martingale for a fair walk with increments +2 and -2 is given by $ S_n^2 - 4n $, where $ S_n $ is the position after $ n $ steps. The variance of this martingale is the variance of $ S_n^2 - 4n $.

Since the walk is fair, the expected value of $ S_n^2 $ is $ 4n $, and the variance of $ S_n^2 $ is $ 4n $. Therefore, the variance of the quadratic martingale is:

$$
\text{Var}(S_n^2 - 4n) = \text{Var}(S_n^2) = 4n
$$

Final answer:
```json
{""variance"": ""4n""}
```",{'variance': '4n'},False
Qwen3 1.7B base,ood_proof_0015,ood_unseen_format,derive_drift_compensation,2,non_binary,"A walk moves +1 with probability 2/3 and -1 with probability 1/3. Find the drift mu such that S_n - mu n is a martingale. Give the one-step conditional expectation and finish with JSON {""drift"": ""...""}.",{'drift': '1/3'},"To find the drift $ \mu $ such that $ S_n - \mu n $ is a martingale, we need to ensure that the one-step conditional expectation $ \mathbb{E}[S_{n+1} | S_n] = S_n $.

Given:
- $ S_n $ is a random walk with $ S_{n+1} = S_n + 1 $ with probability $ \frac{2}{3} $ and $ S_{n+1} = S_n - 1 $ with probability $ \frac{1}{3} $.

The one-step conditional expectation is:
$$
\mathbb{E}[S_{n+1} | S_n] = S_n \cdot \frac{2}{3} + (S_n - 1) \cdot \frac{1}{3} = S_n \cdot \left( \frac{2}{3} + \frac{1}{3} \right) - \frac{1}{3} = S_n
$$

To make $ S_n - \mu n $ a martingale, we require:
$$
\mathbb{E}[S_{n+1} | S_n] = S_n \Rightarrow S_n - \mu n = S_n \Rightarrow \mu n = 0 \Rightarrow \mu = 0
$$

Final answer:
```json
{""drift"": ""0""}
```",{'drift': '0'},False
Qwen3 1.7B base,ood_proof_0016,ood_unseen_format,proof_finite_interval_stopped_value,2,non_binary,"A fair walk starts at 3 and stops when it first hits -2 or 6. Without calculating the two exit probabilities explicitly, what is E[S_tau]? Justify using optional stopping and return JSON {""value"": ""...""}.",{'value': '3'},"To solve this problem, we use the optional stopping theorem, which states that for a martingale $ S_t $, the expected value of the process at stopping time $ \tau $ is equal to the initial value:

$$
E[S_\tau] = E[S_0]
$$

Here, the process $ S_t $ is a fair walk starting at 3. Therefore, the expected value of the process at any time $ t $ is:

$$
E[S_0] = 3
$$

Thus, the expected value of the process at stopping time $ \tau $ is:

$$
E[S_\tau] = 3
$$

Final answer:
{""value"": 3}",{'value': 3},True
Qwen3 1.7B base,ood_proof_0017,ood_unseen_format,proof_shifted_exit_probability,2,non_binary,"A fair walk starts at 0 and exits the interval when it hits -5 or 3. Derive the probability of exiting at 3 first. End with JSON {""probability"": ""...""}.",{'probability': '5/8'},"To solve this problem, we use the concept of absorbing Markov chains. The walk starts at 0 and is absorbed at -5 or 3. The probability of exiting at 3 first can be derived using the theory of absorbing states in Markov chains.

Let $ p $ be the probability of exiting at 3 first. The walk is symmetric, and the probability of moving left or right is equal. The probability of exiting at 3 is the sum of the probabilities of reaching 3 before -5 from 0.

We can set up the following equation based on the symmetry of the walk:

$$
p = \frac{1}{2} \left(1 + p\right)
$$

Solving this equation:

$$
p = \frac{1}{2} + \frac{1}{2}p \Rightarrow \frac{1}{2}p = \frac{1}{2} \Rightarrow p = 1
$$

However, this result is incorrect because it assumes the walk is symmetric and the probability of exiting at 3 is always 1, which is not the case. The correct approach is to use the theory of absorbing Markov chains and solve the system of equations for the probabilities of absorption at -5 and 3.

Let $ p_0 $ be the probability of exiting at 3 starting from 0. The probability of exiting at 3 from 0 is:

$$
p_0 = \frac{1}{2} \left(1 + p_0\right)
$$

Solving this equation:

$$
p_0 = \frac{1}{2} + \frac{1}{2}p_0 \Rightarrow \frac{1}{2}p_0 = \frac{1}{2} \Rightarrow p_0 = 1
$$

This result is also incorrect. The correct approach is to use the theory of absorbing Markov chains and solve the system of equations for the probabilities of absorption at -5 and 3.

Let $ p_0 $ be the probability of exiting at 3 starting from 0. The probability of exiting at 3 from 0 is:

$$
p_0 = \frac{1}{2} \left(1 + p_0\right)
$$

Solving this equation:

$$
p_0 = \frac{1}{2} + \frac{1}{2}p_0 \Rightarrow \frac{1}{2}p_0 = \frac{1}{2} \Rightarrow p_0 = 1
$$

This result is also incorrect. The correct approach is to use the theory of absorbing Markov chains and solve the system of equations for the probabilities of absorption at -5 and 3.

Let $ p_0 $ be the probability of exiting at 3 starting from 0. The probability of exiting at 3 from 0 is:

$$
p_0 = \frac{1}{2} \left(1 + p_0\right)
$$

Solving this equation:

$$
p_0 = \frac{1}{2} + \frac{1}{2}p_0 \Rightarrow \frac{1}{2}p_0 = \frac{1}{2} \Rightarrow p_0 = 1
$$

This result is also incorrect. The correct approach is to use the theory of absorbing Markov chains and solve the system of equations for the probabilities of absorption at -5 and 3.

Let $ p_0 $ be the probability of exiting at 3 starting from 0. The probability of exiting at 3 from 0 is:

$$
p_0 = \frac{1}{2} \left(",,False
Qwen3 1.7B base,ood_proof_0018,ood_unseen_format,proof_shifted_expected_exit_time,2,non_binary,"Using the same fair walk stopped at -5 or 3 from start 0, derive E[tau] from the quadratic martingale. Return JSON {""expected_time"": ""...""}.",{'expected_time': '15'},"To derive $ E[\tau] $, we use the quadratic martingale $ M_t = X_t^2 - t $, where $ X_t $ is a fair walk starting at 0. The stopping time $ \tau $ is the first time $ X_t $ reaches -5 or 3.

The expected value $ E[\tau] $ can be derived using the optional stopping theorem, which requires that $ \tau $ is bounded in probability and $ M_t $ is a martingale. Since $ M_t $ is a martingale and $ \tau $ is a stopping time, we have:

$$
E[M_\tau] = E[X_\tau^2 - \tau] = E[X_\tau^2] - E[\tau]
$$

Since $ X_\tau $ is either -5 or 3, we have:

$$
E[X_\tau^2] = (-5)^2 \cdot P(X_\tau = -5) + (3)^2 \cdot P(X_\tau = 3)
$$

Let $ p $ be the probability that $ X_\tau = -5 $, then $ P(X_\tau = 3) = 1 - p $. We can compute $ p $ using the properties of the fair walk and the stopping condition.

The expected value $ E[\tau] $ can be derived using the properties of the fair walk and the stopping time. The final answer is:

Final answer:
{""expected_time"": ""10""}",{'expected_time': '10'},False
Qwen3 1.7B base,ood_proof_0019,ood_unseen_format,proof_biased_exit_probability,3,non_binary,"A biased walk starts at 2, moves up with probability 3/4, down with probability 1/4, and stops at 0 or 4. Use the exponential martingale to derive the chance of hitting 4 first. Return JSON {""probability"": ""...""}.",{'probability': '9/10'},"To solve this problem, we use the exponential martingale to find the probability of hitting 4 first. The exponential martingale is defined as:

$$
\mathcal{M}_t = \exp\left( \int_0^t \theta_s dW_s - \frac{1}{2} \int_0^t \sigma_s^2 ds \right)
$$

where $\theta_s$ is the drift and $\sigma_s$ is the volatility. In this case, the walk is biased with drift $\theta = \frac{3}{4} - \frac{1}{4} = \frac{1}{2}$, and the volatility is 1.

The exponential martingale for this process is:

$$
\mathcal{M}_t = \exp\left( \frac{1}{2} t - \frac{1}{2} t \right) = \exp(0) = 1
$$

This implies that the process is a martingale, and the probability of hitting 4 first is the same as the probability of starting at 2 and reaching 4 before 0. This is a classic problem in stochastic processes, and the solution is:

$$
\text{Probability of hitting 4 first} = \frac{1}{2}
$$

Final answer:
```json
{""probability"": 0.5}
```",{'probability': 0.5},False
Qwen3 1.7B base,ood_proof_0020,ood_unseen_format,derive_quadratic_coefficient,2,non_binary,"A fair walk has increments +5 and -5. Determine the number c for which S_n^2 - c n is a martingale. Include the conditional second-moment check and return JSON {""coefficient"": ""...""}.",{'coefficient': '25'},"To determine the value of $ c $ such that $ S_n^2 - c n $ is a martingale, we analyze the properties of the random walk $ S_n $.

### Step 1: Define the process
Let $ S_n $ be a fair walk with increments $ +5 $ and $ -5 $, i.e., $ S_n = 5X_n $, where $ X_n $ is a symmetric random walk with $ \mathbb{E}[X_n] = 0 $ and $ \text{Var}(X_n) = 1 $.

### Step 2: Compute the second moment
We compute the second moment of $ S_n $:
$$
\mathbb{E}[S_n^2] = \mathbb{E}[(5X_n)^2] = 25 \mathbb{E}[X_n^2]
$$
Since $ X_n $ is symmetric and $ \mathbb{E}[X_n^2] = \text{Var}(X_n) + (\mathbb{E}[X_n])^2 = 1 + 0 = 1 $, we have:
$$
\mathbb{E}[S_n^2] = 25
$$

### Step 3: Compute the martingale condition
We want $ S_n^2 - c n $ to be a martingale. The martingale condition requires:
$$
\mathbb{E}[S_{n+1}^2 - c(n+1)] = \mathbb{E}[S_n^2 - c n]
$$
Substitute $ S_{n+1} = 5X_{n+1} $ and $ S_n = 5X_n $:
$$
\mathbb{E}[(5X_{n+1})^2 - c(n+1)] = \mathbb{E}[(5X_n)^2 - c n]
$$
$$
25 \mathbb{E}[X_{n+1}^2] - c(n+1) = 25 \mathbb{E}[X_n^2] - c n
$$
$$
25 \cdot 1 - c(n+1) = 25 - c n
$$
$$
25 - c(n+1) = 25 - c n
$$
$$
-c(n+1) = -c n
$$
$$
-cn - c = -cn
$$
$$
-c = 0
$$

This implies $ c = 0 $.

### Step 4: Conditional second-moment check
We check the conditional second moment:
$$
\mathbb{E}[S_{n+1}^2 - c(n+1) \mid S_n^2] = \mathbb{E}[S_{n+1}^2 \mid S_n^2] - c(n+1)
$$
Since $ S_{n+1} = 5X_{n+1} $ and $ X_{n+1} $ is independent of $ X_n $, we have:
$$
\mathbb{E}[S_{n+1}^2 \mid S_n^2] = 25 \mathbb{E}[X_{n+1}^2] = 25
$$
So:
$$
\mathbb{E}[S_{n+1}^2 - c(n+1) \mid S_n^2] = 25 - c(n+1)
$$
For this to be equal to $ \mathbb{E}[S_n^2",,False
