adapter,id,family,problem_type,difficulty,answer_type,manual_variation,problem,canonical_answer,raw_output,predicted_answer,correct
formula_direct,optional_stopping_validity_train_322000,optional_stopping_validity,unbounded_first_hit_invalid,2,binary,True,Consider a simple symmetric random walk (X_n) with X_0 = 0. Let tau = inf{n >= 0 : X_n = 3}. Suppose someone argues that optional stopping directly gives E[X_tau] = E[X_0] because (X_n) is a martingale. Is that direct use justified as stated? Give only JSON of the required form inside the answer tags.,{'valid': False},"Check the optional-stopping hypotheses.
The optional-stopping hypotheses are not justified.
Therefore, the quoted use is not valid.
Final answer:
<answer>
{""justified"": false}
</answer>",{'justified': False},True
formula_direct,optional_stopping_validity_train_323000,optional_stopping_validity,unbounded_first_hit_invalid,3,binary,True,Consider a simple symmetric random walk (S_n) with S_0 = 0. Let tau = inf{n >= 0 : S_n = 2}. Suppose someone argues that optional stopping directly gives E[S_tau] = E[S_0] because (S_n) is a martingale. Is that direct use justified as stated? Give only JSON of the required form inside the answer tags.,{'valid': False},"Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is not valid.
Optional-stopping hypothesis is not valid.
Check the",,False
formula_direct,stopped_process_expectation_train_331000,stopped_process_expectation,bounded_walk_expectation,1,non_binary,True,"Consider a simple symmetric random walk (X_n) with X_0 = 0. Define T = inf{k >= 0 : X_k = 3} and tau = min(T, 20). Compute E[X_tau]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '0'},"Use the optional stopping hypotheses and the finite-boundary condition to compute the conditional expectations.

Key steps:
1. Use the optional-stopping hypothesis for finite horizon.
2. Use the finite-boundary condition tau = min(T, 20).
3. Use the optional-stopping hypothesis to compute E[X_tau].

Therefore, the value is:
Final answer:
<answer>
{""value"": ""0""}
</answer>",{'value': '0'},True
formula_direct,stopped_process_expectation_train_333005,stopped_process_expectation,bounded_walk_expectation,3,non_binary,True,"Consider a simple symmetric random walk (X_n) with X_0 = 1. Define T = inf{k >= 0 : X_k = 5} and tau = min(T, 20). Compute E[X_tau]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '1'},"Use the optional stopping hypotheses and the finite-boundary hitting-time formula to compute the conditional expectations.

Key steps:
1. Use the optional-stopping hypothesis for finite horizon.
2. Use the finite-boundary hitting-time formula.
3. Use the hitting-time formula for the simple symmetric random walk.
4. Use the optional-stopping hypothesis to compute the conditional expectations.

Therefore, the value is:
<answer>
{""value"": ""10""}
</answer>",{'value': '10'},False
formula_direct,stopped_process_expectation_train_332000,stopped_process_expectation,quadratic_fixed_horizon,2,non_binary,True,"Define X_n = -1 + Y_1 + ... + Y_n, where P(Y_k = 3) = P(Y_k = -3) = 1/2 and the increments are independent. Compute E[X_2^2]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '19'},"Use the linearity of conditional expectation and the independence of the increments.

First, compute E[X_2^2]:
E[X_2^2] = E[(X_1 + X_2)^2] = E[X_1^2 + 2X_1X_2 + X_2^2].

Break it down:
E[X_1^2] = E[Y_1^2] = E[Y_1^2] = E[(Y_1)^2] = E[Y_1^2] = E[Y_1^2] = E[Y_1^2] = E[Y_1^2].

Since P(Y_k = 3) = P(Y_k = -3) = 1/2, then E[Y_1^2] = (3^2)(1/2) + (-3^2)(1/2) = 9/2 + 9/2 = 9.

Similarly, E[X_2^2] = E[X_1^2] + E[X_2^2] + 2E[X_1X_2].

But X_1 = -1 + Y_1 and X_2 = -1 + Y_1 + Y_2.

Therefore:
E[X_1X_2] = E[(-1 + Y_1)(-1 + Y_1 + Y_2)].

Use the independence of the increments:
E[X_1X_2] = E[(-1 + Y_1)(-1 + Y_1 + Y_2)] = E[(-1 + Y_1)(-1 + Y_1)] + E[(-1 + Y_1)(Y_2)].

Use the independence of the increments:
E[(-1 + Y_1)(Y_2)] = E[(-1 + Y_1)]E[Y_2] = E[-1 + Y_1]E[Y_2].

Therefore:
E[X_1X_2] = E[(-1 + Y_1)^2] + E[-1 + Y_1]E[Y_2].

Use the independence of the increments again:
E[(-1 + Y_1)^2] = E[Y_1^2] = 9.

E[-1 + Y_1] = E[Y_1] = 0.

Therefore:
E[X_1X_2] = 9 + 0",{'value': '9'},False
formula_direct,stopped_process_expectation_train_333000,stopped_process_expectation,quadratic_fixed_horizon,3,non_binary,True,"Define S_n = 3 + Y_1 + ... + Y_n, where P(Y_k = 5) = P(Y_k = -5) = 1/2 and the increments are independent. Compute E[S_5^2]. Return JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '134'},"Use the formula for the second moment of a centered independent increment walk:
E[S_n^2] = E[(3 + Y_1 + ... + Y_n)^2] = n E[Y_i^2] + 6 E[Y_i].

Since E[Y_i^2] = Var(Y_i) + (E[Y_i])^2 = 25 + 0 = 25.

Therefore:
E[S_5^2] = 5 * 25 + 6 * 0 = 125.

Final answer:
<answer>
{""value"": ""125""}
</answer>",{'value': '125'},False
formula_direct,stopped_process_expectation_train_333002,stopped_process_expectation,stopped_martingale_value,3,non_binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0. Let T = inf{k >= 0 : X_k = 4} and tau = min(T, 6). Compute E[X_tau^2 - tau]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '0'},"Use the optional stopping hypotheses and the finite-boundary hitting-time formula to compute the required conditional expectations.

Key steps:
1. Use the optional-stopping hypothesis to find E[X_tau].
2. Use the hitting-time formula to find E[X_tau].
3. Use the optional-stopping hypothesis to find E[X_tau^2].
4. Use the optional-stopping hypothesis to find E[tau].
5. Use the optional-stopping hypothesis to find E[X_tau^2 - tau].

Final answer:
<answer>
{""value"": ""16""}
</answer>",{'value': '16'},False
formula_direct,hitting_time_expectation_train_343002,hitting_time_expectation,biased_boundaries_zero_a,3,non_binary,False,"Let (S_n) be a nearest-neighbor random walk on the integers with S_0 = 1, P(S_(n+1) = S_n + 1 | F_n) = 3/5, and P(S_(n+1) = S_n - 1 | F_n) = 2/5. Let tau = inf{n >= 0 : S_n in {0, 4}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '43/13'},"Use the finite-boundary hitting-time formula for a nearest-neighbor walk with absorbing barriers at 0 and 4. The expected hitting time E[tau] is given by the formula:

E[tau] = (1/3)(1 + 4) = 5.

Final answer:
<answer>
{""expected_time"": ""5""}
</answer>",{'expected_time': '5'},False
formula_direct,hitting_time_expectation_train_341001,hitting_time_expectation,symmetric_boundaries_zero_a,1,non_binary,False,"Let (S_n) be a simple symmetric random walk on the integers with S_0 = 10. Let tau = inf{n >= 0 : S_n in {0, 12}}. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '20'},"Use the finite-boundary hitting-time formula for a simple symmetric random walk. The expected hitting time is the minimum of the expected hitting times of the absorbing barriers 0 and 12.

Formula:
E[tau] = (10)(12) = 120.

Final answer:
<answer>
{""expected_time"": ""120""}
</answer>",{'expected_time': '120'},False
formula_direct,hitting_time_expectation_train_342001,hitting_time_expectation,symmetric_shifted_boundaries,2,non_binary,False,"Let (S_n) be a simple symmetric random walk with S_0 = 1. Let tau be the first time the walk hits either -3 or 3. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '8'},"Use the finite-boundary hitting-time formula for a simple symmetric random walk with absorbing barriers at -3 and 3. The expected hitting time E[tau] is given by the formula:

E[tau] = (3^2 + 3^2) / (2^2) = (9 + 9) / 4 = 18 / 4 = 4.5.

Final answer:
<answer>
{""expected_time"": ""4.5""}
</answer>",{'expected_time': '4.5'},False
formula_direct,hitting_time_expectation_train_343003,hitting_time_expectation,symmetric_shifted_boundaries,3,non_binary,False,"Let (S_n) be a simple symmetric random walk with S_0 = -1. Let tau be the first time the walk hits either -2 or 4. Compute E[tau]. Answer with JSON of the form {""expected_time"": ""...""} inside the answer tags.",{'expected_time': '5'},"Use the finite-boundary hitting-time formula for a simple symmetric random walk with absorbing barriers at -2 and 4. The expected hitting time E[tau] is given by the formula:

E[tau] = (x-a)(b-a) + (b-x)(a-b) = (x-a)(b-a) + (b-x)(a-b) = (x-a)(b-a) - (b-x)(a-b) = (x-a)(b-a) + (x-b)(a-b).

Substitute a = -2, b = 4, and x = -1:

E[tau] = (-1 - (-2))(4 - (-2)) + (4 - (-1))(-2 - 4) = (1)(6) + (5)(-6) = 6 - 30 = -24.

Therefore, the expected hitting time tau is -24.

Final answer:
<answer>
{""expected_time"": ""-24""}
</answer>",{'expected_time': '-24'},False
formula_direct,martingale_verification_train_311001,martingale_verification,centered_walk_basic,1,binary,False,"Let X_0 = 0 and X_n = Y_1 + ... + Y_n, where the Y_k are independent and P(Y_k = 2) = P(Y_k = -2) = 1/2. With respect to the natural filtration, is (X_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': True},"Check the martingale condition: E[X_{n+1} | X_0, ..., X_n] = E[X_n].

E[X_{n+1}] = E[X_n + Y_{n+1}] = E[X_n] + E[Y_{n+1}] = X_n + E[Y_{n+1}].

Since E[Y_{n+1}] = 0 (because E[Y_{n+1}] = 2 * 1/2 + (-2) * 1/2 = 0), the condition E[X_{n+1} | X_0, ..., X_n] = E[X_n] is satisfied.

Therefore, the sequence (X_n) is a martingale.

Final answer:
<answer>
{""is_martingale"": true}
</answer>",{'is_martingale': True},True
formula_direct,martingale_verification_train_313003,martingale_verification,exponential_compensation,3,binary,False,"Let X_n = Y_1 + ... + Y_n, where the Y_k are independent with P(Y_k = 1) = 2/5 and P(Y_k = -1) = 3/5. For fixed theta, consider M_n = exp(theta X_n) / (exp(theta))^n. With respect to the natural filtration, is (M_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': False},"Check the optional-stopping hypotheses and the bounded-stopping hypotheses.
Conclusion: is_martingale: false
Final answer:
<answer>
{""is_martingale"": false}
</answer>",{'is_martingale': False},True
formula_direct,martingale_verification_train_312001,martingale_verification,quadratic_compensation,2,binary,False,"Let X_n = Y_1 + ... + Y_n for independent increments with P(Y_k = 10) = P(Y_k = -10) = 1/2. Consider M_n = X_n^2 - 100 n. With respect to the natural filtration, is (M_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': True},"Check the martingale condition: E[M_{n+1} | F_n] = E[X_{n+1}^2 - 100(n+1) | F_n] = E[(X_n + Y_{n+1})^2 - 100(n+1) | F_n].

Expand the square: E[X_n^2 + 2X_nY_{n+1} + Y_{n+1}^2 - 100(n+1) | F_n].

Use the independence of Y_{n+1} and F_n: E[X_n^2 | F_n] = X_n^2, E[Y_{n+1}^2 | F_n] = E[Y_{n+1}^2] = 100.

Therefore, E[M_{n+1} | F_n] = X_n^2 + 2X_nE[Y_{n+1}] + 100 - 100(n+1).

Since E[Y_{n+1}] = 0, this simplifies to X_n^2 + 100 - 100(n+1) = X_n^2 - 100n = M_n.

Therefore, E[M_{n+1} | F_n] = M_n.

Hence, the is_martingale is true.

Final answer:
<answer>
{""is_martingale"": true}
</answer>",{'is_martingale': True},True
formula_direct,martingale_verification_train_313001,martingale_verification,quadratic_compensation,3,binary,False,"Let X_n = Y_1 + ... + Y_n for independent increments with P(Y_k = 3) = P(Y_k = -3) = 1/2. Consider M_n = X_n^2 - 10 n. With respect to the natural filtration, is (M_n) a martingale? Answer with JSON of the form {""is_martingale"": true} or {""is_martingale"": false} inside the answer tags.",{'is_martingale': False},"Check the martingale condition by verifying the compensating martingale condition.
The compensated quadratic martingale has the compensating martingale condition.
Therefore, the compensated quadratic martingale is a martingale.
Final answer:
<answer>
{""is_martingale"": true}
</answer>",{'is_martingale': True},False
formula_direct,optional_stopping_validity_train_321001,optional_stopping_validity,bounded_time_valid,1,binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0 and natural filtration F_n. Let T = inf{k >= 0 : X_k = 3} and tau = min(T, 10). A solution claims that optional stopping gives E[X_tau] = E[X_0]. Is this use of optional stopping justified? Answer with JSON of the form {""valid"": true} or {""valid"": false} inside the answer tags.",{'valid': True},"Check the use of optional-stopping hypotheses.
The optional-stopping hypotheses are not valid here because the stopped bounded-stopping time tau is not an unbounded-stopping time.
Therefore, the optional-stopping hypotheses are not valid.

Final answer:
<answer>
{""valid"": false}
</answer>",{'valid': False},False
formula_direct,optional_stopping_validity_train_323003,optional_stopping_validity,finite_state_hitting_valid,3,binary,False,"Let (X_n) be a simple symmetric random walk on {0, ..., 4}, absorbed when it hits 0 or 4, with X_0 = 1. Let tau be the absorption time. A solution applies optional stopping to the bounded stopped process to conclude E[X_tau] = 1. Is this use justified? Answer with JSON of the form {""valid"": true} or {""valid"": false} inside the answer tags.",{'valid': True},"Check the optional-stopping hypotheses.
The quoted optional-stopping hypotheses are valid.
Final answer:
<answer>
{""valid"": true}
</answer>",{'valid': True},True
formula_direct,optional_stopping_validity_train_322001,optional_stopping_validity,unbounded_first_hit_invalid,2,binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0. Let tau = inf{n >= 0 : X_n = 4}. A solution claims that optional stopping directly gives E[X_tau] = E[X_0] because (X_n) is a martingale. Is this use justified as stated? Answer with JSON of the form {""valid"": true} or {""valid"": false} inside the answer tags.",{'valid': False},"Check the optional-stopping hypotheses.
The quoted solution incorrectly assumes that optional-stopping directly gives E[X_tau] = E[X_0] because (X_n) is a martingale.
Optional-stopping only guarantees E[X_tau] = E[X_0] if the stopped martingale is an unbounded-stopping bounded-stopping.
Therefore, the quoted solution is invalid.

Final answer:
<answer>
{""valid"": false}
</answer>",{'valid': False},True
formula_direct,optional_stopping_validity_train_323001,optional_stopping_validity,unbounded_first_hit_invalid,3,binary,False,"Let (X_n) be a simple symmetric random walk with X_0 = 0. Let tau = inf{n >= 0 : X_n = 2}. A solution claims that optional stopping directly gives E[X_tau] = E[X_0] because (X_n) is a martingale. Is this use justified as stated? Answer with JSON of the form {""valid"": true} or {""valid"": false} inside the answer tags.",{'valid': False},"Check the optional-stopping hypotheses.
The quoted optional-stopping hypothesis is valid.
Therefore, the quoted use is justified.

Final answer:
<answer>
{""valid"": true}
</answer>",{'valid': True},False
formula_direct,stopped_process_expectation_train_331001,stopped_process_expectation,bounded_walk_expectation,1,non_binary,False,"Let (S_n) be a simple symmetric random walk with S_0 = -3. Let T = inf{k >= 0 : S_k = 1} and tau = min(T, 8). Compute E[S_tau]. Answer with JSON of the form {""value"": ""...""} inside the answer tags.",{'value': '-3'},"Use the optional stopping hypotheses and the finite-boundary hitting-time condition to compute the conditional expectations.

Key steps:
1. Use the optional-stopping hypothesis for bounded-stopping times.
2. Use the finite-boundary hitting-time condition.
3. Use the hitting-time formula for the simple symmetric random walk.
4. Use the optional-stopping hypothesis to compute the conditional expectations.

Conditional expectations:
E[S_tau] = E[S_0] = -3.

Final answer:
<answer>
{""value"": ""-3""}
</answer>",{'value': '-3'},True
